category,subcategory,current_price,raw_price,discount,likes_count,is_new,brand,variation_0_color,variation_1_color,id,model
accessories,Chaussettes,6.03,14.09,57,10,False,Unknown,Noir,blanc,1217392,SKU776290
accessories,Gants,12.3,31.11,61,23,False,Unknown,vert,blanc,1219241,SKU791160
accessories,Gants,9.59,22.88,58,59,False,Unknown,rouge,Violet,1220324,SKU811679
accessories,Chaussettes,0.54,8.97,94,85,False,Unknown,Unknown,Unknown,1222444,SKU817749
accessories,Beanie Hat,8.58,22.25,61,10,False,Unknown,rouge,Noir,1224608,SKU803097
accessories,Beanie Hat,6.61,15.63,58,16,False,Unknown,Noir,Gris clair,1224710,SKU817668
accessories,Gants,23.82,57.91,59,13,False,Unknown,rouge,Bleu,1225348,SKU811702
accessories,Gants,17.93,56.5,68,15,False,Unknown,rouge,Bleu,1225872,SKU811701
accessories,Gants,6.93,14.67,53,89,False,Unknown,rouge,Jaune,1230321,SKU827863
accessories,Baseball Caps,10.13,23.31,57,19,False,Unknown,Noir,Beige,1232415,SKU768549
accessories,Gants,11.53,25.78,55,19,False,Unknown,rouge,vert,1233121,SKU811688
accessories,Chapeaux & Bonnets,8.77,20.82,58,51,False,Unknown,rouge,Marine,1234048,SKU835972
accessories,Chaussettes & Collants,3.46,8.34,59,168,False,Unknown,gris,blanc,1238796,SKU831612
accessories,Chapeaux & Bonnets,11.19,28.75,61,27,False,Unknown,Jaune,Bleu,1181863,SKU723772
accessories,Chapeaux & Bonnets,10.71,26.31,59,55,False,Unknown,Jaune,Bleu,1181865,SKU723774
accessories,Chapeaux & Bonnets,12.13,27.59,56,50,False,Unknown,Noir,Bleu,1181871,SKU724372
accessories,Foulards & Écharpes,13.6,43.63,69,56,False,LYZA,Rose,Bleu,1183048,SKU728410
accessories,Cravates & Noeuds Papillon,4.59,10.81,58,72,False,Unknown,1,2,1185123,SKU719001
accessories,Chaussettes & Collants,8.74,20.52,57,84,False,Unknown,Rose,gris,1186598,SKU736255
accessories,Baseball Caps,20.51,47.95,57,26,False,Unknown,Noir,rouge,1187108,SKU734130
accessories,Cravates & Noeuds Papillon,4.66,11.25,59,28,False,Unknown,# 01,# 02,1189353,SKU730141
accessories,Chaussettes,13.41,31.6,58,39,False,Unknown,Noir,gris,1190948,SKU736247
accessories,Baseball Caps,10.02,23.82,58,76,False,Unknown,Rose,Unknown,1197177,SKU747283
accessories,Foulards & Écharpes,11.14,26.83,59,76,False,Unknown,vert,Noir,1198471,SKU763722
accessories,Beanie Hat,22.45,52.65,57,91,False,Unknown,Noir,blanc,1198515,SKU731541
accessories,Autres,12.5,39.28,68,44,False,Unknown,#1,Unknown,1199112,SKU761658
accessories,Autres,3.32,7.77,57,81,False,Unknown,rouge,Bleu,1199655,SKU761162
accessories,Ceintures & Bretelles,12.65,28.16,55,37,False,Unknown,# 01,# 02,1169773,SKU698966
accessories,Chaussettes & Collants,2.56,7.97,68,140,False,Unknown,Noir,blanc,1172741,SKU684046
accessories,Chaussettes,4.35,10.27,58,81,False,Unknown,Noir,blanc,1176900,SKU708914
accessories,Bucket Hat,10.86,25.16,57,91,False,LYZA,Café noir,Bleu foncé,1176910,SKU715086
accessories,Chaussettes,3.38,7.99,58,117,False,Unknown,Noir,vert,1179754,SKU723105
accessories,Autres,2.6,6.14,58,125,False,Unknown,Blanc 1,vert,1000919,SKU294917
accessories,Beanie Hat,13.67,31.65,57,138,False,Unknown,# 01,# 02,1005249,SKU175659
accessories,Chaussettes & Collants,4.17,9.88,58,45,False,Unknown,Rose,Bleu ciel,1006808,SKU271393
accessories,Chaussettes & Collants,4.08,9.53,57,60,False,Unknown,Orange,#1,1015803,SKU295790
accessories,Beanie Hat,6.55,15.76,58,42,False,Unknown,Rose,Gris,1015809,SKU300506
accessories,Chapeaux & Bonnets,11.13,27.27,59,70,False,Unknown,Noir,Orange,1015816,SKU309140
accessories,Fournitures de décoration pour mariage,7.02,16.85,58,33,False,Unknown,Rose rouge,Rose,982607,SKU224741
accessories,Chaussettes & Collants,3.86,9.54,60,153,False,Unknown,# 01,# 02,995962,SKU220067
accessories,Baseball Caps,5.54,12.6,56,30,False,Unknown,blanc,Noir,1141104,SKU632462
accessories,Gants,5.34,12.58,58,257,False,Unknown,Blanc 1,Grey1,1143819,SKU638018
accessories,Baseball Caps,6.54,14.86,56,21,False,Unknown,rouge,Bleu,1143897,SKU640683
accessories,Bucket Hat,2.33,27.22,91,30,False,Unknown,rouge,Bleu foncé,1152800,SKU661227
accessories,Chaussettes,11.82,64.95,82,17,False,Unknown,Noir,blanc,1153915,SKU662193
accessories,Flat Caps,4.98,23.19,79,47,False,Unknown,vert,kaki,1156480,SKU672638
accessories,Chapeaux & Bonnets,11.39,26.33,57,377,False,Unknown,kaki,Noir,1123677,SKU568457
accessories,Chapeaux & Bonnets,5.94,13.52,56,24,False,Unknown,rouge,Bleu profond,1127365,SKU578428
accessories,Chaussettes,3.52,8.23,57,81,False,Unknown,# 01,# 02,1132401,SKU584197
accessories,Chapeaux & Bonnets,6.45,15.89,59,47,False,Unknown,Bleu clair,Bleu,1133208,SKU589456
accessories,Foulards & Écharpes,5.97,13.61,56,40,False,Unknown,# 05,# 01,1135545,SKU599990
accessories,Chaussettes & Collants,2.38,11.56,79,332,False,Unknown,Marine,Noir,1137556,SKU601231
accessories,Chaussettes & Collants,11.78,28.06,58,54,False,Unknown,Bleu,Violet,1137621,SKU602411
accessories,Chaussettes & Collants,4.44,10.19,56,115,False,Unknown,gris,Nu,1137627,SKU602388
accessories,Foulards & Écharpes,4.72,11.34,58,20,False,Unknown, Point,gris,1137861,SKU625291
accessories,Baseball Caps,7.29,17.51,58,30,False,Unknown,Rose,Noir,1139235,SKU632472
accessories,Chaussettes & Collants,4.28,10.39,59,107,False,Unknown,# 02,# 03,1100205,SKU512922
accessories,Chaussettes,4.11,9.34,56,106,False,Unknown,# 06,# 01,1100243,SKU511835
accessories,Chapeaux & Bonnets,7.77,18.31,58,15,False,Unknown,rouge,Unknown,1103528,SKU519368
accessories,Chaussettes & Collants,6.87,17.01,60,264,False,Unknown,Rose,Bleu,1110207,SKU539524
accessories,Flat Caps,7.56,17.6,57,33,False,Unknown,vert,Marine,1111463,SKU542251
accessories,Chaussettes,3.37,7.95,58,32,False,Unknown,Gris clair,Gris foncé,1115979,SKU552546
accessories,Fournitures de décoration pour mariage,37.23,82.96,55,104,False,Unknown,gris,blanc,1118341,SKU531275
accessories,Coiffes,16.11,39.49,59,66,False,Unknown,Unknown,Unknown,1118967,SKU513796
accessories,Beanie Hat,5.61,13.75,59,64,False,Unknown,Gris foncé,gris,1080054,SKU462300
accessories,Beanie Hat,4.98,11.32,56,64,False,Unknown,Noir,blanc,1081619,SKU288538
accessories,Beanie Hat,5.3,12.98,59,79,False,Unknown,Noir,blanc,1081993,SKU263943
accessories,Beanie Hat,7.22,16.73,57,28,False,Unknown,Beige,Gris foncé,1082034,SKU279881
accessories,Chapeaux & Bonnets,4.41,10.41,58,27,False,Unknown,Rose,Gris,1082348,SKU219159
accessories,Chapeaux & Bonnets,8.79,20.0,56,59,False,Unknown,Unknown,Unknown,1083261,SKU385421
accessories,Chaussettes & Collants,7.41,18.5,60,418,False,Unknown,Noir,café,1083619,SKU286170
accessories,Chaussettes & Collants,6.45,15.87,59,16,False,Unknown,# 01,# 02,1083620,SKU474150
accessories,Coiffes,14.18,20.0,29,156,False,Unknown,argent,Or,1085925,SKU457110
accessories,Gants,11.3,26.66,58,6,False,Unknown,Unknown,Unknown,1086696,SKU460210
accessories,Chaussettes,5.1,12.27,58,39,False,Unknown,vert,rouge,1099850,SKU513868
accessories,Fournitures de décoration pour mariage,8.88,20.58,57,57,False,Unknown,blanc,Beige,1060177,SKU283605
accessories,Chapeaux & Bonnets,4.06,9.94,59,75,False,Unknown,Noir,Violet,1061182,SKU348835
accessories,Baseball Caps,6.33,14.37,56,173,False,Unknown,blanc,Noir,1064837,SKU436929
accessories,Chaussettes,6.64,15.1,56,110,False,Unknown,Orange,Marine,1065223,SKU325448
accessories,Chapeaux & Bonnets,7.46,17.95,58,33,False,Unknown,Bleu,Noir,1066327,SKU234867
accessories,Chapeaux & Bonnets,7.95,19.49,59,21,False,Unknown,Noir,Gris,1068014,SKU449214
accessories,Baseball Caps,6.61,15.89,58,4,False,Unknown,Rose rouge,Gris clair,1068020,SKU448253
accessories,Fleurs,8.86,20.3,56,47,False,Unknown,Jaune,Bleu,1068040,SKU415701
accessories,Flat Caps,7.35,17.34,58,38,False,Unknown,Bleu,Bleu profond,1068064,SKU449328
accessories,Fournitures de décoration pour mariage,7.66,17.46,56,30,False,Unknown,Unknown,Unknown,1071044,SKU446731
accessories,Foulards & Écharpes,10.92,24.81,56,22,False,Unknown,Unknown,Unknown,1072408,SKU455087
accessories,Foulards & Écharpes,28.42,68.31,58,141,False,Unknown,Unknown,Unknown,1072413,SKU353509
accessories,Favoris de mariage,3.04,6.63,54,17,False,Unknown,Orange,Bleu profond,1072559,SKU353290
accessories,Favoris de mariage,3.94,8.64,54,25,False,Unknown,Rose,Vin rouge,1072563,SKU353279
accessories,Chaussettes & Collants,6.62,16.77,61,121,False,Unknown,Violet,kaki,1074304,SKU179961
accessories,Foulards & Écharpes,14.84,34.36,57,114,False,Unknown,Unknown,Unknown,1075860,SKU453988
accessories,Chaussettes,5.15,11.93,57,22,False,Unknown,Gris foncé,armée verte,1076180,SKU451474
accessories,Foulards & Écharpes,12.74,30.04,58,60,False,Unknown,Unknown,Unknown,1076219,SKU456111
accessories,Ceintures,13.3,30.23,56,39,False,Unknown,Gris,Noir,1077998,SKU422792
accessories,Coiffes,1.75,4.04,57,41,False,Unknown,Rose clair,Bleu ciel,1040647,SKU328510
accessories,Autres,3.55,8.08,56,75,False,Unknown,blanc,rouge,1041167,SKU294898
accessories,Fournitures de décoration pour mariage,3.87,9.01,57,35,False,Unknown,Unknown,Unknown,1041686,SKU258157
accessories,Baseball Caps,7.74,18.25,58,50,False,Unknown,#8,#1,1043472,SKU183095
accessories,Fournitures de décoration pour mariage,2.74,6.27,56,37,False,Unknown,Unknown,Unknown,1049218,SKU384664
accessories,Baseball Caps,8.19,19.71,58,43,False,Unknown,Rose rouge,Bleu clair,1049319,SKU401474
accessories,Baseball Caps,7.95,19.5,59,28,False,Unknown,rouge,Noir,1049740,SKU401480
accessories,Chaussettes,3.34,8.02,58,23,False,Unknown,Gris foncé,Gris clair,1052008,SKU354067
accessories,Chaussettes,6.39,14.85,57,59,False,Unknown,Marine,Noir,1052384,SKU396974
accessories,Beanie Hat,7.44,16.26,54,68,False,Unknown,Rose rouge,Bleu,1054206,SKU246001
accessories,Baseball Caps,5.58,13.42,58,244,False,Unknown,rouge,Rose,1055479,SKU154178
accessories,Fournitures de décoration pour mariage,9.6,22.71,58,7,False,Unknown,Unknown,Unknown,1058580,SKU379116
accessories,Baseball Caps,6.05,14.0,57,133,False,Unknown,Noir,blanc,1059055,SKU276853
accessories,Cravates & Noeuds Papillon,5.55,13.09,58,17,False,Unknown,# 03,# 04,1023948,SKU328702
accessories,Cravates & Noeuds Papillon,5.46,12.88,58,17,False,Unknown,# 01,# 02,1023954,SKU328700
accessories,Cravates & Noeuds Papillon,6.74,15.59,57,16,False,Unknown,# 07,# 01,1023955,SKU328778
accessories,Cravates & Noeuds Papillon,7.26,17.79,59,28,False,Unknown,# 05,# 06,1023958,SKU328699
accessories,Cravates & Noeuds Papillon,5.35,12.38,57,13,False,Unknown,# 02,#dix,1023961,SKU328772
accessories,Cravates & Noeuds Papillon,5.5,13.23,58,18,False,Unknown,# 01,# 02,1023963,SKU328774
accessories,Cravates & Noeuds Papillon,5.34,12.36,57,15,False,Unknown,# 01,# 02,1023965,SKU328773
accessories,Cravates & Noeuds Papillon,5.55,13.09,58,9,False,Unknown,# 06,# 07,1023966,SKU328771
accessories,Cravates & Noeuds Papillon,5.43,12.34,56,12,False,Unknown,# 06,# 07,1023967,SKU328697
accessories,Cravates & Noeuds Papillon,5.58,12.93,57,9,False,Unknown,# 01,# 02,1023972,SKU328696
accessories,Cravates & Noeuds Papillon,5.34,12.12,56,24,False,Unknown,# 02,# 03,1023980,SKU328687
accessories,Cravates & Noeuds Papillon,5.45,13.09,58,17,False,Unknown,# 01,# 02,1023990,SKU328780
accessories,Chaussettes,4.09,9.28,56,173,False,Unknown,blanc,Gris,1024123,SKU292199
accessories,Voiles,22.87,61.74,63,26,False,Unknown,blanc,Beige,1025891,SKU243163
accessories,Beanie Hat,11.25,27.57,59,299,False,Unknown,chameau,Vin rouge,1030832,SKU196900
accessories,Chaussettes & Collants,6.33,14.75,57,136,False,Unknown,Noir,blanc,1035677,SKU303022
accessories,Chapeaux & Bonnets,10.79,26.99,60,4,False,Unknown,Gray,Orange,1661143,SKUE75331
accessories,Baseball Caps,13.59,33.99,60,3,False,Unknown,Rose,Green,1676009,SKUF16134
accessories,Straw Hats,26.39,64.99,59,1,False,Unknown,Khaki,Unknown,1677290,SKUF16147
accessories,Bucket Hat,9.79,24.91,61,17,False,Unknown,Noir,blanc,1279179,SKU921332
accessories,Chapeaux & Bonnets,9.6,25.87,63,31,False,Unknown,Bleu,Noir,1279180,SKU921336
accessories,Chapeaux & Bonnets,5.86,13.85,58,115,False,Unknown,Jaune,vert,971508,SKU155134
accessories,Cravates & Noeuds Papillon,4.1,9.67,58,19,False,Unknown,Marine,rouge,976691,SKU223505
accessories,Beanie Hat,7.97,18.57,57,15,False,Unknown,rouge,Rose,953784,SKU178180
accessories,Beanie Hat,5.06,10.18,50,31,False,Unknown,Rose,vert,954007,SKU178213
accessories,Gants,4.75,11.0,57,25,False,Unknown,rouge,Jaune,954896,SKU178122
accessories,Gants,3.6,8.67,59,108,False,Unknown,rouge,Gris clair,954925,SKU159232
accessories,Autres,4.98,11.99,59,70,False,Unknown,au hasard,Unknown,955080,SKU179586
accessories,Beanie Hat,3.86,8.92,57,71,False,Unknown,Vin rouge,Noir,958065,SKU172391
accessories,Favoris de mariage,2.86,6.75,58,23,False,Unknown,Unknown,Unknown,925827,SKU109959
accessories,Favoris de mariage,20.13,44.28,55,293,False,Unknown,Noir,blanc,926380,SKU088775
accessories,Fournitures de décoration pour mariage,2.06,5.71,64,20,False,Unknown,Unknown,Unknown,930986,SKU134255
accessories,Fournitures de décoration pour mariage,3.82,8.7,56,40,False,Unknown,Unknown,Unknown,932860,SKU120586
accessories,Chapeaux & Bonnets,4.34,10.42,58,104,False,Unknown,blanc,Beige,918320,SKU118553
accessories,Coiffes,4.18,10.24,59,70,False,Unknown,Rose,blanc,91472,SKU097266
accessories,Baseball Caps,8.28,18.38,55,18,False,Unknown,Noir,gris,1303244,SKU971997
accessories,Phone Case,4.84,12.01,60,29,False,Unknown,Rose,Jaune,1448077,SKUB70441
accessories,Foulards & Écharpes,14.75,33.52,56,61,False,Unknown,Violet clair,Rose,1067424,SKU438089
accessories,Foulards & Écharpes,14.54,34.29,58,34,False,Unknown,Unknown,Unknown,1075653,SKU435075
accessories,Fleurs,9.36,23.23,60,54,False,Unknown,vert,Orange,1062694,SKU375856
accessories,Autres,16.82,39.11,57,21,False,Unknown,# 01,Unknown,1200353,SKU761653
accessories,Chaussettes & Collants,4.02,9.66,58,59,False,Unknown,Gris foncé,Vert foncé,1228926,SKU828557
accessories,Fleurs,8.04,18.44,56,52,False,Unknown,Rose,rouge,1025320,SKU258690
accessories,Cravates & Noeuds Papillon,4.41,9.64,54,23,False,Unknown,# 07,# 06,1053161,SKU385632
accessories,Gants,18.62,43.92,58,44,False,Unknown,vert,Rose,1186801,SKU724380
accessories,Beanie Hat,11.22,27.3,59,41,False,Unknown,kaki,Vin rouge,1238801,SKU825058
accessories,Gants,11.1,26.99,59,9,False,Unknown,Bleu,vert,1225881,SKU811776
accessories,Gants,12.95,29.44,56,6,False,Unknown,Noir,Beige,1081194,SKU460677
accessories,Chaussettes,4.71,11.54,59,122,False,Unknown,Unknown,Unknown,1089595,SKU492754
accessories,Lunettes de lecture,9.28,24.81,63,54,False,Unknown,#1,#2,1255176,SKU876727
accessories,Baseball Caps,11.26,23.82,53,36,False,NUZADA,# 01,# 02,1281105,SKU931373
accessories,Autres,12.46,27.74,55,352,False,Unknown,Unknown,Unknown,1080908,SKU407191
accessories,Chapeaux & Bonnets,2.18,22.15,90,8,False,Unknown,rouge,Bleu,1320425,SKU963060
accessories,Foulards & Écharpes,7.16,16.89,58,9,False,Unknown,#01,#02,1526452,SKUC73301
accessories,Fournitures de décoration pour mariage,4.25,10.23,59,65,False,Unknown,blanc,Beige,1060175,SKU283618
accessories,Chaussettes & Collants,5.78,14.38,60,126,False,Unknown,Jaune,Rose,1071719,SKU424383
accessories,Beanie Hat,6.42,15.15,58,93,False,Unknown,Bleu,Violet,1219313,SKU803074
accessories,Foulards & Écharpes,10.1,24.75,59,14,False,Unknown,Jaune,Noir,1299332,SKU943374
accessories,Gants,5.79,14.19,59,59,False,Unknown,Orange,rouge,1012799,SKU184825
accessories,Gants,3.54,8.69,59,142,False,Unknown,Noir,Beige,1019434,SKU260000
accessories,Foulards & Écharpes,4.55,24.77,82,19,False,Unknown,Noir,royal Blue,1145111,SKU642178
accessories,Lunettes de lecture,16.15,40.28,60,8,False,Unknown,Noir,argent,1435785,SKUB51008
accessories,Straw Hats,6.67,16.04,58,68,False,Unknown,Marine,Beige,1044533,SKU384864
accessories,Chapeaux & Bonnets,13.1,31.51,58,21,False,Unknown,Bleu,Gris,1362974,SKUA43585
accessories,Baseball Caps,10.1,24.24,58,20,False,Unknown,Rouge foncé,Noir,1299281,SKU965283
accessories,Beanie Hat,7.36,17.88,59,39,False,Unknown,rouge,Bleu,1346551,SKUA00286
accessories,Lunettes de lecture,5.98,14.13,58,17,False,Unknown,#1,#2,1435162,SKUB50367
accessories,Chaussettes & Collants,4.38,10.06,57,161,False,Unknown,Noir,blanc,1137674,SKU602393
accessories,Chaussettes & Collants,3.54,6.01,41,35,False,Unknown,Noir,Nu,1259885,SKU883029
accessories,Lunettes,8.06,19.15,58,23,False,Unknown,Noir,marron,1326573,SKU995954
accessories,Chaussettes,5.96,13.99,57,31,False,Unknown,café,Marine,1365608,SKUA46829
accessories,Chapeaux & Bonnets,10.46,33.31,69,9,False,Unknown,Bleu,Noir,1406403,SKUB09921
accessories,Beanie Hat,11.34,25.45,55,16,False,NUZADA,kaki,Noir,1392486,SKUA90881
accessories,Cravates & Noeuds Papillon,5.71,13.22,57,34,False,Unknown,# 01,# 07,1026321,SKU328782
accessories,Chaussettes & Collants,1.34,7.76,83,58,False,Unknown,Noir,gris,1274849,SKU908868
accessories,Chapeaux & Bonnets,8.56,19.45,56,17,False,Unknown,kaki,Beige,1297875,SKU961860
accessories,Bucket Hat,8.66,20.08,57,24,False,Unknown,Noir,Bleu,1357118,SKUA37033
accessories,Baseball Caps,9.54,22.32,57,26,False,Unknown,Violet,blanc,1127364,SKU578415
accessories,Bucket Hat,24.02,74.13,68,26,False,duni,Bleu,Unknown,1258719,SKU879618
accessories,Chaussettes & Collants,3.88,9.61,60,112,False,Unknown,Gris,Bleu,1000848,SKU288371
accessories,Autres,3.72,8.27,55,260,False,Unknown,Orange,Bleu,1035234,SKU333294
accessories,Coques de téléphone,3.22,7.61,58,17,False,Unknown,vert,Rose,1491119,SKUC21436
accessories,Coques de téléphone,5.71,13.47,58,82,False,Unknown,Noir,Unknown,1491123,SKUC21514
accessories,Beanie Hat,7.19,16.88,57,36,False,Unknown,Noir,Gris clair,1210293,SKU787645
accessories,Baseball Caps,8.62,20.32,58,11,False,Unknown,Red,Black,1514731,SKUC67608
accessories,Chaussettes,4.02,10.08,60,33,False,Unknown,Vert clair,Noir,1546114,SKUD22981
accessories,Chapeaux & Bonnets,13.19,33.0,60,13,False,Unknown,Yellow,Pink,1646095,SKUE59878
accessories,Baseball Caps,9.13,22.21,59,81,False,Unknown,Violet,Noir,1049737,SKU401476
accessories,Autres,2.9,6.97,58,44,False,Unknown,Rose,Rose,1189349,SKU740847
accessories,Beanie Hat,5.94,13.97,58,19,False,Unknown,rouge,kaki,1219723,SKU804541
accessories,Chapeaux & Bonnets,5.61,29.23,81,46,False,Unknown,Bleu,Noir,1258041,SKU880658
accessories,Bucket Hat,14.81,34.28,57,90,False,Unknown,Bleu foncé,gris,1071899,SKU450561
accessories,Chaussettes,4.25,9.51,55,94,False,Unknown,Bleu,gris,1214653,SKU787920
accessories,Beanie Hat,5.33,12.4,57,30,False,Unknown,rouge,Gris + Noir,1184584,SKU732742
accessories,Chaussettes,4.21,9.75,57,65,False,Unknown,Noir,black1,1185654,SKU724392
accessories,Beanie Hat,9.38,22.83,59,26,False,Unknown,Jaune,Noir,1382424,SKUA75270
accessories,Chapeaux & Bonnets,14.78,36.16,59,16,False,Unknown,kaki,Noir,1383832,SKUA75049
accessories,Beanie Hat,13.84,33.45,59,16,False,Unknown,Noir,café,1388202,SKUA83380
accessories,Chaussettes & Collants,5.91,19.0,69,712,False,Unknown,Noir,Gris clair,1148795,SKU644507
accessories,Chaussettes & Collants,0.65,13.61,95,55,False,Unknown,gris,Beige,1251227,SKU855047
accessories,Bucket Hat,11.69,38.57,70,4,False,Unknown,Violet,Beige,1453032,SKUB70601
accessories,Coques de téléphone,8.77,20.01,56,14,False,Unknown,# 01,Unknown,1498634,SKUC43126
accessories,Chapeaux & Bonnets,5.8,13.94,58,54,False,Unknown,Bleu,Noir,982375,SKU236024
accessories,Chaussettes,4.43,10.28,57,93,False,Unknown,Marine,Bleu,1100146,SKU511749
accessories,Flat Caps,8.24,19.77,58,439,False,Unknown,Orange,Bleu foncé,1127367,SKU485183
accessories,Chaussettes,3.56,11.13,68,48,False,Unknown,Marine,Noir,1231999,SKU808763
accessories,Chaussettes,5.54,13.03,58,21,False,Unknown,Gris foncé,Marine,1307951,SKU969945
accessories,Baseball Caps,7.84,18.17,57,35,False,Unknown,Noir,gris,1134907,SKU598991
accessories,Gants,13.72,32.25,58,19,False,Unknown,Bleu,Noir,1216916,SKU791061
accessories,Gants,15.96,37.67,58,7,False,Unknown,rouge,Noir,1396833,SKUA96024
accessories,Phone Case,5.65,13.31,58,32,False,Unknown,#01,#02,1533451,SKUB72075
accessories,Lunettes de lecture,8.94,22.12,60,76,False,Unknown,Noir,gris,1262907,SKU891576
accessories,Ceintures & Bretelles,10.73,24.81,57,154,False,Unknown,marron,Noir,1062748,SKU427985
accessories,Bucket Hat,10.83,24.81,56,22,False,Unknown,Bleu ciel,Rose,1300168,SKU965248
accessories,Phone Case,10.57,20.89,49,152,False,Unknown,Noir,blanc,1432922,SKUB45543
accessories,Foulards & Écharpes,10.47,24.24,57,92,False,Unknown,rouge,Jaune,1163831,SKU651180
accessories,Foulards & Écharpes,12.21,28.56,57,35,False,LYZA,Bleu rouge,Jaune + Vert,1198167,SKU763330
accessories,Beanie Hat,16.72,39.64,58,84,False,Unknown,rouge,Noir,1234749,SKU800479
accessories,Cache-oreilles & Masques,11.19,25.98,57,59,False,Unknown,blanc,Noir,1327203,SKU990216
accessories,Phone Case,14.61,29.11,50,105,False,Unknown,vert,Violet,1447149,SKUB70289
accessories,Phone Case,3.22,7.06,54,56,False,Unknown,Noir,Rose,1468939,SKUC09055
accessories,Baseball Caps,7.75,18.27,58,11,False,Unknown,Black,Navy,1510997,SKUC40968
accessories,Flat Caps,6.75,15.18,56,61,False,Unknown,rouge,vert,1156477,SKU672635
accessories,Ceintures & Bretelles,12.6,29.73,58,67,False,Unknown,Noir,rouge,1173325,SKU671103
accessories,Bucket Hat,13.37,31.54,58,56,False,Unknown,Marine,Beige,1175242,SKU710817
